engine_id,op1,op2,s2,s3,s4,s6,s7,s8,s9,s11,s12,s13,s14,s15,s17,s20,s21,s2_diff_1,s2_roll_mean_5,s2_roll_std_5,s2_roll_mean_10,s2_roll_std_10,s2_roll_mean_20,s2_roll_std_20,s2_trend_10,s3_diff_1,s3_roll_mean_5,s3_roll_std_5,s3_roll_mean_10,s3_roll_std_10,s3_roll_mean_20,s3_roll_std_20,s3_trend_10,s4_diff_1,s4_roll_mean_5,s4_roll_std_5,s4_roll_mean_10,s4_roll_std_10,s4_roll_mean_20,s4_roll_std_20,s4_trend_10,s6_diff_1,s6_roll_mean_5,s6_roll_std_5,s6_roll_mean_10,s6_roll_std_10,s6_roll_mean_20,s6_roll_std_20,s6_trend_10,s7_diff_1,s7_roll_mean_5,s7_roll_std_5,s7_roll_mean_10,s7_roll_std_10,s7_roll_mean_20,s7_roll_std_20,s7_trend_10,s8_diff_1,s8_roll_mean_5,s8_roll_std_5,s8_roll_mean_10,s8_roll_std_10,s8_roll_mean_20,s8_roll_std_20,s8_trend_10,s9_diff_1,s9_roll_mean_5,s9_roll_std_5,s9_roll_mean_10,s9_roll_std_10,s9_roll_mean_20,s9_roll_std_20,s9_trend_10,s11_diff_1,s11_roll_mean_5,s11_roll_std_5,s11_roll_mean_10,s11_roll_std_10,s11_roll_mean_20,s11_roll_std_20,s11_trend_10,s12_diff_1,s12_roll_mean_5,s12_roll_std_5,s12_roll_mean_10,s12_roll_std_10,s12_roll_mean_20,s12_roll_std_20,s12_trend_10,s13_diff_1,s13_roll_mean_5,s13_roll_std_5,s13_roll_mean_10,s13_roll_std_10,s13_roll_mean_20,s13_roll_std_20,s13_trend_10,s14_diff_1,s14_roll_mean_5,s14_roll_std_5,s14_roll_mean_10,s14_roll_std_10,s14_roll_mean_20,s14_roll_std_20,s14_trend_10,s15_diff_1,s15_roll_mean_5,s15_roll_std_5,s15_roll_mean_10,s15_roll_std_10,s15_roll_mean_20,s15_roll_std_20,s15_trend_10,s17_diff_1,s17_roll_mean_5,s17_roll_std_5,s17_roll_mean_10,s17_roll_std_10,s17_roll_mean_20,s17_roll_std_20,s17_trend_10,s20_diff_1,s20_roll_mean_5,s20_roll_std_5,s20_roll_mean_10,s20_roll_std_10,s20_roll_mean_20,s20_roll_std_20,s20_trend_10,s21_diff_1,s21_roll_mean_5,s21_roll_std_5,s21_roll_mean_10,s21_roll_std_10,s21_roll_mean_20,s21_roll_std_20,s21_trend_10
9,-0.0008014738,-0.0016704972,-0.17273071,0.010200434,0.17857933,2.2277905e-05,-0.001918758,-0.005335906,0.013811303,0.28400388,0.13055024,0.09830291,-0.046542585,0.0096578635,0.022770109,0.05827362,0.0106895305,0.00052635744,1.607531,0.0014056899,3.9558218,0.028756049,1.5017253,0.08210975,-0.26354524,0.0012288274,0.21625106,-0.02256949,0.45932364,-0.057323735,0.39617738,-0.04755637,0.011809529,0.0005595756,0.27102825,-0.009159889,3.7131882,-0.028536497,-0.38257694,0.89627004,-0.13909113,0.0,0.0,0.0,0.0,0.0,-0.00021958392,0.009894514,0.0,0.00012556711,-0.43965614,-0.01025105,-0.3456445,0.18709119,-0.36963058,0.63220996,-0.10898369,-0.00055556605,0.112879895,0.012471639,-0.29213932,0.02545596,-0.81370246,1.3660445,0.363614,-0.0012931026,2.0545301,0.022811376,1.151305,-0.024172084,3.4557004,0.17172636,0.009681525,0.0032903748,3.109466,0.03192599,1.859478,-0.010901597,-0.5393679,-0.5269159,-0.65888536,0.0012948791,0.097001836,0.018321928,-0.062495492,-0.0022002333,0.0045097508,0.75300896,0.68522745,-0.002054514,0.3409232,0.01038505,0.16801229,-0.04135041,1.2594057,0.9498087,0.17778942,0.0024669687,-0.07837904,-0.033475332,-0.16450047,-0.0034000734,1.7982504,-0.11403531,0.0211214,-2.4295805e-05,0.52088016,-0.007323052,2.0535085,0.013194711,-0.20462473,0.46399763,-0.43224698,-8.080398e-05,-0.27264297,-0.016994283,-1.1676514,-0.09446409,-0.120465055,-0.012594451,0.034805696,-0.0012427268,0.34659275,0.01923244,0.22919586,-0.056982376,0.68195826,0.23883133,0.14376715,-2.7800663e-05,-0.004134958,-0.0018652147,-0.079651035,0.0035892453,-0.7619365,0.29785135,0.062028583
9,-0.0068194466,-0.00083190214,-0.29113007,0.024005413,0.06396441,2.2277905e-05,-0.3143606,0.003364373,0.028565507,0.4541044,-0.09046675,0.09450125,-0.060567293,-0.004352759,-0.020526763,-0.07573624,0.0052702837,-0.0002957547,0.11741444,-0.007359489,4.16472,-0.013569316,0.8787118,0.103443064,-0.49144465,0.003325287,0.9222074,-0.0021489605,0.6679361,0.08321589,0.35519147,-0.27713594,0.09593833,0.0004825224,1.6373596,0.019190527,3.8774402,-0.043840233,-0.35528624,0.47021952,-0.11821123,0.0,0.0,0.0,0.0,0.0,0.002057405,0.0020009198,0.0,-0.00014012305,-0.37798357,-0.052991733,-0.52011645,0.10658621,-1.5820416,0.61810774,-0.3157391,-0.00055556605,-0.100097395,0.0029994908,-0.24848826,0.03604192,-1.6860521,0.42772448,0.43422046,0.0001383475,1.972298,0.010977723,1.2944844,-0.0104527315,2.5970995,0.12491015,-0.038455702,0.00050242944,3.4735007,-0.06577361,1.8156937,-0.5928324,-0.50986725,-0.7206301,-0.369236,0.015141494,-0.04066094,0.05800257,0.20418099,-0.017579123,-0.4558125,-0.031004133,-0.3714075,0.0050323913,0.34546697,-0.0035486843,-0.020677244,0.021575833,0.84895545,0.8687765,0.19470154,0.002252841,-0.31275097,-0.009708925,-0.07677595,0.092734255,2.2785342,1.0706067,0.051267773,-0.0049471064,0.59197164,-0.009849922,1.9114114,-0.024461973,-0.40107557,0.46371555,-0.4803955,6.464318e-05,-0.28951958,-0.016387183,-0.6854257,-0.16392934,-0.32433274,-0.050268818,0.005457009,0.0068274,-0.04275316,0.0059483163,-0.29092363,-0.028223895,0.69740695,0.25182664,0.10413217,-2.7800663e-05,-0.008299101,-0.010432417,1.1499147,-0.03529379,-0.68427294,0.24407308,-0.02390293
9,0.000754296,0.0006771605,0.07055479,0.019716961,-0.04401851,2.2277905e-05,0.0579569,0.002789319,0.02379169,0.30933073,-0.17787842,0.020194972,0.0081569515,0.03595454,0.026745705,-0.006644394,0.008701802,-0.0006187089,1.582635,-0.009054427,3.9832442,0.0010586018,1.5339044,0.079230115,-0.33183974,0.0008892912,1.1734579,-0.0041217427,1.4960848,0.30034095,0.73568153,-0.16330239,0.046370994,0.0011338806,1.985874,0.043980382,3.5262682,-0.022136029,-0.28045893,0.5610135,-0.031942733,0.0,0.0,0.0,0.0,0.0,0.002662248,0.0013510617,0.0,0.00012556711,-0.36283928,-0.05256807,-0.6283825,0.12059683,-0.8337754,0.71053624,-0.18026808,-0.00067993184,-0.09983719,-0.002574922,-0.2583679,0.04706183,-1.2670673,0.6865473,0.5298521,-0.0006460043,2.1930556,0.0048085605,1.3131362,-0.0063421144,2.989901,0.10005531,-0.04541637,0.00029466895,3.3151774,-0.025295503,1.8814882,0.22373301,-0.26833645,-0.4135267,0.5230355,-0.00076666195,-0.08262507,0.07564998,-0.009163349,-0.032206874,0.25796348,-0.04051861,-0.64260167,0.0051842714,0.41833717,-0.0023410004,-0.11621612,0.040485222,0.8536438,0.77967376,0.17826888,-0.0002398814,-0.25036067,-0.005028899,-0.15526152,0.04742095,2.1602068,1.4301287,0.10090124,0.002071495,0.68875104,-0.012425579,1.8922287,-0.02452226,-0.52731097,0.0775705,0.033194564,-3.8168637e-05,-0.13987596,-0.017717535,-0.054756634,-0.23759969,-0.2825558,-0.07196455,0.009085087,-0.0019014983,0.03689491,-0.0068149893,-0.2287716,-0.07728141,0.5957705,0.45464042,0.18591876,-2.7800663e-05,0.06787466,-0.0051557897,0.5608424,-0.03888368,-0.7054685,0.22570258,0.020681014
9,0.00408423,-0.000107932436,0.1843394,0.007244925,-0.039514285,2.2277905e-05,-0.2858491,0.004373616,-0.00013126619,0.33743605,0.26818013,0.018725287,-0.012974808,0.011131475,-0.06524834,-0.03587221,0.003978194,0.00013368297,1.5470698,-0.009577247,3.763808,-0.041076515,1.4423628,0.056922603,-0.091100015,0.0021439355,1.0615926,-0.00781812,1.1654159,0.2896622,0.7742167,-0.25748965,0.056206003,0.00014096417,1.8874767,0.043123707,3.553396,-0.07162611,-0.27845347,1.381608,0.32761163,0.0,0.0,0.0,0.0,0.0,0.019456368,0.00984373,0.0,-0.000199466,-0.42596412,-0.012372231,-0.91158605,0.08184717,-0.17499134,0.3351515,-0.12336395,-0.00055556605,-0.097701184,0.0032546,-0.2197282,0.024003606,-2.4494991,1.679438,0.4627811,0.00088920153,2.189392,0.011001441,1.3119171,0.0068163383,2.5766172,0.31221747,0.026900753,0.006803714,3.7473178,-0.16899545,1.9801139,0.1952434,-0.3803633,-0.33119458,0.77538955,-0.018952858,0.0801801,0.060125563,0.18600892,-0.0037451976,0.37600482,0.08484318,-0.5281084,-0.0006109036,0.40546092,0.0028441513,0.11115511,0.02964135,0.73211306,1.0356337,0.093990594,0.00031439948,-0.27614138,-0.0028492818,-0.0950533,0.03296665,1.8256911,1.6722711,0.09787203,0.0041025635,0.90525186,-0.008633661,2.5164645,-0.031396765,-0.52209836,0.44535953,0.24531509,5.415394e-05,-0.2655151,0.05164608,-0.7437519,0.6524564,-0.23507486,-0.01831163,-0.010402275,-0.008589471,-0.2220543,-0.00584605,-0.26631135,0.06328335,0.49489966,0.586586,-0.04566474,-2.7800663e-05,-0.84015065,0.0065305815,0.786056,-0.072253555,-0.6558154,0.0057584853,-0.024708515
9,-0.00037973575,0.0033901138,0.13258578,0.0019278799,0.18965523,2.2277905e-05,-0.2340271,0.0024671585,-0.0033756997,0.11569827,0.16368762,0.01943883,0.0040498865,0.013282159,0.011530668,0.0025141477,0.04185074,-0.00014702993,1.4518044,-0.0047393525,3.823628,0.026262723,1.267264,0.022938462,0.14247692,0.0037886414,0.5122484,-0.05034943,1.2388362,0.10175941,0.6819849,-0.10817567,0.037318625,-0.0005196271,1.6437423,0.07482254,3.673235,0.017777232,-0.27381292,1.3768121,0.52184314,0.0,0.0,0.0,0.0,0.0,0.0050367103,0.009805772,0.0,1.7263787e-05,-0.72862124,0.021731272,-1.1213198,-0.16363399,0.3860597,-0.5341791,-0.1741181,-0.00067993184,0.1740187,0.002812956,-0.21084435,0.034861866,-2.0764358,1.617796,0.43364444,-0.00042546293,2.0917199,0.0237052,1.3283287,-0.013732006,2.541951,0.44228157,0.035702564,0.0020294646,3.7770188,-0.22124068,1.9654716,-0.107695945,-0.3479604,-0.4177408,-0.92053086,-0.00241327,0.038189635,0.054768268,-0.056301616,-0.007778008,0.3809086,0.037383415,-0.6868769,-3.6711397e-05,0.28271976,0.01053594,0.05562932,0.009992489,0.65305907,0.4431275,0.20436475,0.00056520646,-0.37574375,-0.0017058699,-0.18391046,-0.22761188,1.6498122,1.3568724,0.09775284,0.008368315,1.3827674,0.004786837,2.5850296,0.03166699,-0.8667379,0.033300176,0.35119897,-2.2179549e-05,-0.42561495,0.0428953,-1.2004007,0.72230095,-0.060837284,0.028788278,0.0070047146,-0.0019014983,-0.07232823,0.003642736,0.063080214,-0.042263255,0.92309886,0.280016,-0.22188726,-4.755987e-05,0.61211437,-0.0024407955,0.786821,0.020673588,-0.6891876,0.34712914,0.01976366
9,0.00011485501,0.0074263727,-0.12525497,0.013859678,0.1648937,2.2277905e-05,0.17128196,0.0011684953,-0.010437861,0.09452252,0.2746211,0.013024369,-0.0360523,0.013387503,0.011384822,-0.03649337,0.046414953,-4.7231923e-05,1.4415565,0.0014056714,3.764021,-0.1256874,0.4711947,-0.115749024,-0.13956074,0.0011749945,0.4661768,-0.009793269,1.1043334,0.21710885,0.7568941,0.028146464,0.05107955,0.00014096417,1.9360532,0.04831603,4.0715466,-0.0040468876,-0.3701733,1.3762019,0.45721745,0.0,0.0,0.0,0.0,0.0,0.005290107,0.009856557,0.0,1.7263787e-05,-1.0986406,-0.012552641,-1.3153746,-0.17023906,0.6655116,-0.5487405,-0.15316522,0.0034651835,0.16774225,0.0013689247,-0.22760768,0.04995779,-2.134223,1.7973849,0.5517786,-0.00037734007,2.00587,0.014177482,1.3434819,0.020917647,2.4935827,0.44633922,-0.040239442,0.005676447,3.6126075,-0.0006702903,2.0076892,-0.12906234,-0.34999493,-0.42914224,-0.7382711,-0.008755841,-0.16162047,0.020917058,-0.06916579,-0.004811102,0.2651821,0.038202252,-0.1840886,-0.00052750367,0.24467458,-0.0002577893,0.060487982,0.007540773,0.9890227,0.91893303,0.2065878,0.00031439948,-0.55562115,-0.0021607068,-0.3596479,0.010696511,1.8023297,1.3004239,0.10425081,-0.00106456,1.4513688,0.0042971624,2.6007173,-0.018542716,-0.50825584,0.1901776,0.30438924,5.415394e-05,-0.43540528,0.056898672,-1.1972195,0.77919894,-0.083651364,0.029839057,0.00086061656,-0.008589471,-0.5480119,0.004927868,-0.3493625,-0.027373185,0.9368559,0.28343016,-0.1452667,-4.755987e-05,0.4801817,-0.005453144,0.81341296,-0.0037550577,-0.84131056,0.30366275,0.037238915
9,0.000537212,-0.00035793695,0.18295747,0.014069708,-0.04976122,2.2277905e-05,-0.038649525,0.002176582,0.023611393,0.120389454,0.16678865,0.02214699,0.048146468,-0.0031625212,0.012617982,0.0010957262,0.0119180875,-0.00043779385,1.7726386,-0.00071756024,3.7215083,-0.057582796,1.1526148,-0.09388098,0.010403133,0.0013707827,0.9812187,-0.013364752,1.5532498,-0.100515544,0.66544497,-0.0482354,0.003743008,0.0007096848,0.63390106,0.015781498,3.6593547,-0.023078185,-0.39653867,1.1342679,0.33492318,0.0,0.0,0.0,0.0,0.0,0.021782206,0.010005388,0.0,4.3778105e-05,-0.7294456,-0.010923523,-1.3808622,-0.059629668,1.5267658,-0.38679338,-0.064154886,-0.00055556605,0.000100030156,0.004804672,-0.31150413,0.041711506,-2.3406537,1.2452278,0.6579479,-0.0004953303,1.8702502,0.042296063,1.2182653,-0.0025357197,3.5361617,0.27061415,-0.50624275,0.004679416,3.3927877,-0.019170243,1.9285768,-0.12891069,-0.32336932,-0.45177966,0.40337723,-0.0021146839,-0.54783386,0.02012239,-0.06666388,-0.0030402055,0.23688078,-0.09405133,0.6393719,0.0021142485,0.2848388,0.0012413355,0.22006382,-0.023854699,0.85316044,1.1415849,0.21862987,-0.0002255509,-0.13927084,0.025076028,0.057651848,0.011033219,2.1035266,-0.99741626,0.09726973,-0.0011056784,1.3778008,-0.008025126,2.451355,-0.028234694,-0.42664477,0.45347315,0.37548062,3.0534906e-05,-0.25948888,0.019469777,-1.5271957,0.58882165,-0.18477768,0.016360905,-0.030006463,-0.0019014983,-0.25797686,-0.012538591,-0.24504189,-0.027536547,0.53805214,0.5138119,-0.08000006,-2.7800663e-05,0.36616716,-0.0037173834,0.86132276,-0.0067593013,-0.8568507,0.037808992,0.037328064
9,0.0018176275,-0.0013296118,0.17217873,0.010941943,-0.14893527,2.2277905e-05,-0.065100044,0.013922084,0.043955564,0.10663128,0.2531754,0.022542963,-0.09241106,0.014409708,0.02485919,0.03421345,0.031824835,-0.0013658877,2.0221148,0.010601451,4.041896,-0.03043114,1.0417669,-0.020178286,0.22106908,0.0024871752,0.43196365,0.021682736,1.6002985,-0.120399,0.53323686,-0.1378461,0.011624826,0.0001520022,1.4154454,0.009048321,4.42096,-0.03136035,-0.31718257,1.050147,-0.01279062,0.0,0.0,0.0,0.0,0.0,0.0052899793,0.010005388,0.0,1.5416657e-05,-1.2172621,0.0010742398,-1.1126734,-0.025118899,1.900776,0.1515423,-0.10186466,-0.00040608522,-0.01846687,0.0057948143,-0.28826332,0.03084777,-1.9474459,1.4385997,0.39105368,-0.0006340605,1.9317359,0.0044397893,1.1445352,0.028258914,3.438955,0.53389317,0.06291086,0.019101486,3.147505,-0.023058958,1.8803403,-0.112490244,-0.38547313,-0.44568077,0.350218,-0.0008709747,0.2002442,-0.0026291637,-0.12553576,-0.0030864938,0.62994915,-0.14998493,0.50380784,-0.00025907374,0.29445654,0.03054392,0.34497827,-0.00020393808,1.138358,1.0247806,0.22014008,-0.009309979,-0.34344319,0.016604079,-0.20794117,-0.03502176,2.2318716,-0.83738357,0.057258498,0.0027024164,1.5720267,-0.0076878723,2.777595,-0.011195556,-0.53874016,0.41267112,0.2957641,-6.7692425e-05,-0.24705882,0.11374336,-0.17271948,0.58848894,-0.16824974,-0.09094785,0.023919273,-0.0019014983,-0.08478671,0.0073804343,-0.20236057,0.020011563,0.43780944,0.14912446,0.09677961,-2.7800663e-05,1.3315454,-0.0057868385,0.8371757,0.034497593,-0.6832938,0.26491868,0.055141076
9,0.0012007456,0.0029910628,-0.17327341,0.008698913,0.12932254,2.2277905e-05,0.15232013,0.002039273,0.016501382,0.12571827,-0.046190232,0.042298008,-0.059641693,-0.003920324,-0.011656799,-0.0012358117,0.007035133,0.0008520874,1.7401874,0.016148726,3.7263238,-0.060751904,0.8551799,-0.08553002,0.1433917,0.0011983685,0.53155994,0.021339286,1.5705389,-0.10500595,0.24078487,-0.2228056,-0.052363563,-0.0007447022,1.4013966,0.010747063,4.009014,-0.056036286,-0.4223007,0.50380445,0.05374168,0.0,0.0,0.0,0.0,0.0,0.0010272221,0.009981922,0.0,1.5416657e-05,-0.8900858,-0.0031365363,-1.3075215,-0.07156352,1.8922305,0.22476822,-0.10250853,-0.00055556605,0.00829354,0.016190022,-0.302078,0.032205403,-2.2970045,1.0665202,0.44609118,-0.0006078972,2.00783,-0.010777071,0.9932431,0.027309755,3.5086074,0.39186254,0.047449045,-0.008239503,3.2861664,-0.020964116,2.1173265,-0.040339053,-0.19810505,-0.33220884,0.5979447,-0.0015941521,-0.14280468,0.0037152413,-0.07106554,-0.0009955749,0.6494025,0.77093315,0.10003578,0.0005431681,0.29377148,0.04513283,0.33078426,-0.020962104,1.3219365,0.6320666,0.18911865,0.00075832644,-0.43621266,0.029305527,-0.01777888,-0.055527672,2.6472018,-0.9364622,0.056478266,-0.0050634295,1.4387542,0.0062376363,2.718102,-0.20611471,-0.5708822,0.5392282,0.20058388,2.2519844e-05,-0.3072492,-0.009430979,-1.1411128,0.54364693,-0.10421951,-0.0048780586,-0.009645323,-0.0019014983,-0.06765703,-0.015729396,-0.15531927,0.009286575,0.18124142,0.36009765,-0.0050561726,-2.7800663e-05,1.4882247,-0.0048176222,0.7620506,0.004160089,-0.72869384,0.15217738,0.03384705
9,0.0026640305,0.0028801253,0.25879458,0.016162971,0.15034181,2.2277905e-05,-0.016825309,-0.015701378,0.033051904,-0.18987237,0.073511034,0.03899456,-0.058666628,0.055680722,-0.06778849,0.044498798,0.024187088,-0.0010409072,1.9484183,0.015078499,3.605336,-0.05611564,0.4055946,0.0515202,0.2548771,0.001184884,0.9462775,0.014971363,1.5077634,-0.08699619,0.35471198,-0.24780285,-0.13516843,0.00015650573,1.3653493,0.012030613,3.972863,-0.037083518,-0.414009,0.21073896,-0.06091174,0.0,0.0,0.0,0.0,0.0,0.00096056523,0.010005388,0.0,1.5416657e-05,-0.7120739,-0.14147349,-1.4341105,-0.09718785,1.8560687,0.2233913,0.12907158,0.003414227,-0.074764244,0.01111723,-0.54063904,-0.015779654,-2.5894723,1.1149937,-0.9853255,-0.001179871,1.7579191,0.007269956,0.7872714,0.010580571,2.8223953,1.1667113,0.027254416,0.003856577,2.292962,0.057297062,2.0943592,0.010332177,-0.29098192,-0.81016934,-0.6924677,0.0002965961,0.15075304,0.013394697,-0.105750434,-0.017711934,0.564017,0.17857438,0.2887846,-0.00044790644,0.2913247,0.041781224,0.2956039,-0.012185817,1.1645532,0.78833055,0.2964451,0.00048568705,-0.50336045,-0.018865636,-0.21833253,-0.008599882,1.8921033,-0.87466925,-0.3405379,0.005907439,1.3294282,-0.011638461,3.052585,-0.1958647,-0.62234163,0.4912338,0.43862304,3.485071e-05,-0.3709759,-0.014496359,-1.195387,0.5747838,-0.08030422,0.041222926,0.0038679931,-0.005535125,-0.057657316,-0.015820699,-0.20532131,0.0021593906,0.42999536,0.37396008,0.004485241,-2.7800663e-05,1.8072288,0.0055258716,0.95577264,0.12859681,-0.7585927,0.051190145,0.041931078
9,0.0028166429,-0.0028143623,-0.29369238,-0.025502702,0.13823873,2.2277905e-05,0.09445334,0.00019241023,-0.012480358,0.20864587,0.080959596,-0.11066153,-0.074473724,0.056562312,-0.036958393,-0.05631837,0.008324794,0.0011016743,1.4485526,0.013855919,3.741035,0.032774467,0.56644225,-0.1631305,-0.07880093,0.00041159228,0.07916993,0.0027090518,1.2678896,0.0062802443,0.43362677,-0.29784733,-0.0929907,5.455361e-05,1.560678,0.03946494,4.092154,-0.027682878,-0.43420008,-0.0032719895,0.20238905,0.0,0.0,0.0,0.0,0.0,0.0032758221,0.0014619355,0.0,0.0002767017,-0.3573651,0.0018568631,-1.5760376,-0.16008554,1.8274679,0.3189012,0.16871764,-0.0005701652,-0.02587249,0.009642175,-0.60675985,-0.012907445,-2.6167464,1.5242472,-1.4907773,-0.0015196847,2.001616,-0.012690745,0.8285482,0.08998126,3.3542178,1.163578,0.07350552,-0.003924295,2.9457753,0.082057126,1.9880359,0.02051674,-0.33655497,-0.67536676,-0.5807452,0.015373565,-0.1644716,0.00035161735,-0.11248567,-0.030721884,0.0065119322,0.31408206,0.5003533,0.00051242637,0.22194332,0.049804427,0.13534634,0.023407271,1.0871872,1.1423151,-0.1786585,9.183315e-05,-0.47970074,-0.014471601,-0.22690937,-0.05861898,2.0987234,-0.95002383,-0.7603112,0.0066291834,1.1830008,0.0079381075,2.710512,0.008285718,-0.7405854,0.50447935,0.37055084,2.2519844e-05,-0.27966926,-0.008216207,-1.3868866,0.524211,-0.048570152,0.02338487,0.106563546,0.11028665,0.011736344,0.014211609,-0.19294961,0.021435512,0.13092773,0.5150103,-0.009898951,-2.7800663e-05,0.37780565,-0.003202346,0.829504,0.08977383,-0.70667565,0.108170465,0.022123672
9,0.00084972044,-0.0015027315,0.22234592,-0.014005504,-0.19351639,1.1543714e-05,0.07777608,-0.01203067,0.010639681,0.1473324,0.11784247,-0.12356326,-0.0021861624,-0.0066164723,0.0091106435,-0.23684157,0.0049781157,-0.0020524424,1.1480849,0.022151835,3.7181787,0.085113734,0.12065544,0.0496652,-0.14142902,0.0026148548,0.9170752,0.022851998,0.7259391,-0.042188667,0.015507136,-0.41370744,-0.110459365,0.00034982167,1.5214514,0.020339504,4.051744,-0.07342405,-0.40537518,0.4054077,0.19745079,0.0,0.0,0.0,0.0,0.0,0.01885573,0.0014619355,0.0,0.00088758796,-0.13959189,-0.00204245,-1.5566224,-0.53492314,1.6219075,0.2748743,0.19669513,-0.0027561402,-0.04144201,-0.0012378892,-0.5369822,-0.009159238,-2.9571748,1.6524216,-0.36785138,-0.0005434975,2.0090535,0.012350567,0.822626,0.11991155,2.8074634,1.0316356,-0.03763064,0.0060765604,2.3094878,0.068312936,2.0887911,0.031290114,-0.40745395,-0.8178609,-0.5656478,-0.0014456213,-0.0994964,0.00018414925,-0.065924406,-0.067022555,-0.09093838,0.22565508,0.29267666,-0.00054319564,-0.5797597,0.049894918,0.06579574,0.00039350393,1.6924492,1.2413738,-1.7448474,0.00077393267,-0.5792694,0.0029518134,-0.102057815,-0.05619652,1.9963238,-1.9945672,-0.3619954,0.00046374585,1.4210832,0.012607339,2.5737703,-0.009414788,-0.6977098,0.5426917,-0.28817016,-2.8149807e-05,-0.33187062,0.0019582903,-1.2309769,0.4134041,-0.13961965,0.008881896,0.098208174,-0.062036242,-0.78744453,0.0017102739,-0.2721113,-0.010513958,0.29485708,0.32473645,-0.006218246,-2.7800663e-05,0.15795429,0.0029348521,0.8857601,0.13037728,-0.80189735,-0.13869269,-0.019960325
9,-0.0049561732,0.0013872918,0.20255437,0.012106376,-0.12850438,2.2277905e-05,-0.24595165,0.008166823,0.037688408,-0.1920163,-0.027007705,-0.1550583,-0.043296497,-0.12520847,0.046777952,0.014812887,-0.0022925856,0.007028101,-0.076654926,-0.019035928,3.4245362,-0.09370082,-0.029794754,0.011379754,-0.106248885,0.0023210566,0.97901607,-0.0105104465,0.5631554,-0.0341241,0.21789664,-0.2122977,-0.005527965,0.000116704265,1.09486,0.025331188,4.1383214,-0.07111265,-0.85818017,1.2176925,-0.1900566,0.0,0.0,0.0,0.0,0.0,-0.0016532511,0.0006998703,0.0,-0.0041159233,-0.13039139,0.0013958368,-1.2148923,-0.47265112,1.3600436,0.47027788,0.55017906,-0.002731401,0.0115682455,-0.045406695,-0.48056233,-0.0038599067,-3.0115044,1.394415,0.51877266,-0.009924933,1.8350694,0.011452537,0.91953695,0.1548276,2.27629,1.2616537,-0.006398172,0.0068038134,2.3566308,0.10627438,1.7389239,0.16001599,-0.27176818,-0.85301113,-1.0586398,-0.0003650193,-0.15233536,-0.004635901,-0.041743618,-0.06789777,-0.04494781,0.1401963,-0.5420216,-0.00057775236,0.057936322,0.043291777,-0.028500797,-0.018216072,1.039321,0.9950136,-2.1247303,-0.0092522325,-0.7950577,-0.0017152409,-0.29852957,-0.07789881,1.5695071,-1.4235848,-0.16958489,-0.004357874,1.5282346,0.0324651,2.6485562,-0.0025706852,-0.797963,0.84228575,0.13440974,-4.3563385e-05,-0.32332903,-0.0029024533,-1.2787327,0.7175345,-0.1380634,0.08343478,0.10778924,-0.0019014983,-0.67524076,0.017953882,-0.10895237,-0.015889633,0.31299564,0.2725978,0.0053154454,-2.7800663e-05,-1.1830328,0.013373574,0.9019264,0.16538635,-0.7097219,0.09994577,-0.034043495
9,-0.0306758,0.0034606315,-0.015123037,0.012400127,0.20548968,2.2277905e-05,0.10046607,-0.015010592,0.027396604,-0.016695675,0.24034601,-0.12415444,-0.04362312,0.005029633,-0.036743887,0.022338398,0.0021723984,-0.006580577,0.83568823,-0.024859952,3.8368688,0.08383564,0.77557534,0.09865518,-0.12640028,0.002464888,0.9117231,-0.015219726,0.67249525,0.013706271,0.09204755,-0.22313696,0.0043289713,0.00020036599,0.94132566,-0.017990453,4.2907825,-0.08405916,-0.44751608,1.5222819,-0.087778285,0.0,0.0,0.0,0.0,0.0,0.0016004876,0.0014619355,0.0,0.0002767017,-0.18169355,0.006430442,-1.05651,-0.06770979,1.9142894,0.37319547,0.07165511,0.01605096,0.00787523,-0.00017914432,-0.42056403,-0.007488661,-2.2567682,1.4417026,0.3018839,-0.051887028,1.9156679,-0.0791264,1.1052891,0.024285253,2.0871494,0.49262637,0.008498529,-0.0035648644,2.5749848,0.12015674,1.9721056,0.19110097,-0.29255125,-0.722962,0.5001534,0.0007351348,0.11790752,0.0024350043,0.014516431,-0.065645166,-0.10448912,-0.06470916,0.26234275,-0.00023473351,-1.4722066,0.045218695,-0.9711289,-0.036369536,1.3906589,0.80332613,-1.6037474,-0.00011246931,-0.3092476,0.0010792912,-0.2756046,-0.060222633,1.7690709,-1.8045392,-0.22807783,-0.0020061147,1.5197443,0.026604097,2.4797277,0.006694012,-0.71205884,0.32839382,0.14204563,2.2519844e-05,-0.25435758,-0.01489006,-1.2278392,-0.14639425,0.025359353,0.041495133,0.0009104246,-0.0019014983,-0.2595763,0.02908194,-0.20633863,-0.023478795,-0.09938622,0.23076712,-0.004957374,-2.7800663e-05,-1.4708318,0.03931562,1.4567965,0.20836277,-0.70885205,0.19662711,-0.15823472
